id,actor_slug,system,source_kind,source_url,dimension,signal_type,inserted_at,observed_at,confidence,defense_engagement,defense_ambivalence
2d4aad57-c2ff-4bbf-b418-1b5da0291de6,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/en/uuid/i/263722c0-2019-55cd-b1d1-07eb97410997-Swiss_Quantum_Days_2026,conference_role,community_ecosystem,2026-07-08 05:08:24.856260+00:00,2026-01-08 00:00:00+00:00,0.5,False,False
0f0ecba8-1b3f-4762-94c2-eef14abedf5e,swiss-quantum-initiative,hermes,website,https://www.swissphotonics.net/libraries.files/com_quantum_strategy_online1.pdf,leadership_appointment,legitimacy,2026-07-08 05:08:24.856260+00:00,2026-03-04 00:00:00+00:00,0.45,False,False
4613e0ed-56cf-4b58-99ad-a12f8fd697d9,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/de/news_and_events,consortium_funding,customer_cocreation,2026-07-08 05:08:24.856260+00:00,2026-03-12 00:00:00+00:00,0.5,False,False
7a8753e9-eee8-48f3-9abb-d9c137b9d02f,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/en,funding_event,future_trajectory,2026-07-08 05:08:24.856260+00:00,2026-01-06 00:00:00+00:00,0.6,False,False
dd573678-aa87-43c2-af9f-1b06a0053945,swiss-quantum-initiative,hermes,website,https://www.snf.ch/en/N01wa8jzDaYFaPca/news/swiss-quantum-call-2026,funding_event,legitimacy,2026-07-08 05:08:24.856260+00:00,2026-01-09 00:00:00+00:00,0.55,False,False
0f7185be-c539-4259-abd6-d15efb10ba40,swiss-quantum-initiative,hermes,news,https://swissnex.org/news/swiss-quantum-strategy-released/,strategic_positioning,community_ecosystem,2026-07-08 05:08:24.856260+00:00,2026-03-04 00:00:00+00:00,0.55,False,False
1ef5f661-618f-46fe-96d8-d1bb5a0de7b2,swiss-quantum-initiative,hermes,news,https://actu.epfl.ch/news/switzerland-hosts-its-inaugural-swiss-quantum-week/,strategic_positioning,community_ecosystem,2026-07-08 05:08:24.856260+00:00,2025-12-19 00:00:00+00:00,0.5,True,False
f96b8a72-6bb4-4d9b-b018-fc7fb098f77c,epfl-qse,hermes,website,https://www.epfl.ch/research/domains/quantum-center/funding/qse-postdoctoral-fellowships-2024/,funding_event,future_trajectory,2026-07-08 05:36:01.569391+00:00,2025-03-18 00:00:00+00:00,0.6,False,False
12e8b834-89f8-48a4-8d58-96a80b9a85e5,epfl-qse,hermes,website,https://actu.epfl.ch/news/quantum-and-molecular-plumbing,publication,legitimacy,2026-07-08 05:36:01.569391+00:00,2026-06-22 00:00:00+00:00,0.55,False,False
ee774383-83f0-4c24-80c5-b019f33c8598,epfl-qse,hermes,website,https://actu.epfl.ch/news/quantum-excellence-swiss-precision/,consortium_membership,community_ecosystem,2026-07-08 05:36:01.569391+00:00,2025-11-14 00:00:00+00:00,0.55,False,False
e70dc339-e620-4a11-a10b-3a9da3c9f01c,epfl-qse,hermes,website,https://memento.epfl.ch/event/snsf-swiss-quantum-call-2026/,strategic_positioning,community_ecosystem,2026-07-08 05:36:01.569391+00:00,2026-01-09 00:00:00+00:00,0.5,False,False
1723f5f7-11a8-431d-8505-e922ee474b3c,epfl-qse,hermes,website,https://actu.epfl.ch/news/qse-assembly-brings-together-epfl-faculty-in-quant/,conference_role,community_ecosystem,2026-07-08 05:36:01.569391+00:00,2025-01-07 00:00:00+00:00,0.45,False,False
7e745a3b-7e4e-4726-8cea-303cc53f9af7,epfl-qse,hermes,website,https://actu.epfl.ch/news/epfl-launches-cloud-access-to-real-quantum-compute/,pilot_announcement,customer_cocreation,2026-07-08 05:36:01.569391+00:00,2026-05-29 00:00:00+00:00,0.7,False,False
0cde23bf-16c6-406f-acb7-c84446a8be1f,psi,hermes,website,https://www.psi.ch/en/swissfel/bernina/scientific-highlights-and-news,scientific_highlight,legitimacy,2026-07-08 05:49:31.303825+00:00,2025-08-29 00:00:00+00:00,0.5,False,False
12202a08-5eef-4d12-8ed9-3bd1633067bf,psi,hermes,website,https://www.psi.ch/en/news/science-features/stabilising-fleeting-quantum-states-with-light,joint_publication,community_ecosystem,2026-07-08 05:49:31.303825+00:00,2025-06-05 00:00:00+00:00,0.65,False,False
c10fbb8b-bd9b-4a7f-891e-2945fef7cb5d,psi,hermes,website,https://www.psi.ch/en/news/science-features/correcting-quantum-errors-with-neutral-atom-architectures,technological_roadmap,future_trajectory,2026-07-08 05:49:31.303825+00:00,2025-05-19 00:00:00+00:00,0.6,False,False
f6fc6e57-cdde-4ed8-969d-b61791bebead,psi,hermes,website,https://www.psi.ch/en/news/media-releases/unique-quantum-simulator-opens-door-to-new-research,joint_announcement,customer_cocreation,2026-07-08 05:49:31.303825+00:00,2025-02-06 00:00:00+00:00,0.7,False,False
8f3a4718-dc45-4af4-a0dc-3ebede640a6d,psi,hermes,website,https://www.psi.ch/en/news/media-releases/quantum-material-under-pressure,publication,legitimacy,2026-07-08 05:49:31.303825+00:00,2026-07-07 00:00:00+00:00,0.65,False,False
8bb144fb-1128-4ee5-be92-cbe9e933e056,psi,hermes,website,https://www.psi.ch/en/news/media-releases/esa-centre-of-excellence-opens-in-switzerland,consortium_membership,community_ecosystem,2026-07-08 05:49:31.303825+00:00,2025-05-27 00:00:00+00:00,0.65,False,False
8771de56-15a5-4053-b8cb-1e547995f1c6,psi,hermes,website,https://www.psi.ch/en/news/science-features/peering-into-matter-with-ultrashort-x-ray-ripples,joint_publication,community_ecosystem,2026-07-08 05:49:31.303825+00:00,2025-07-17 00:00:00+00:00,0.55,False,False
ed3c1812-dc0b-4ff0-9af4-4988f5ab8d26,psi,hermes,news,https://www.phys.ethz.ch/news-and-events/d-phys-news/2025/01/breaking-new-ground-doubling-down-on-neutral-atom-quantum-computing.html,leadership_appointment,future_trajectory,2026-07-08 05:49:31.303825+00:00,2025-09-01 00:00:00+00:00,0.55,False,False
a3f678b1-f540-4d16-80f0-50bede5d60ca,eth-psi-quantum-computing-hub,hermes,arxiv,https://arxiv.org/abs/2606.31864,publication,legitimacy,2026-07-08 05:58:57.364669+00:00,2026-07-01 00:00:00+00:00,0.65,False,False
f5a937a5-448d-421f-9c06-a2bba6bc9e2d,eth-psi-quantum-computing-hub,hermes,news,https://swissnex.org/app/uploads/2025/10/Switzerland_Hub_Quantum_Oct2025_web.pdf,strategic_positioning,community_ecosystem,2026-07-08 05:58:57.364669+00:00,2025-10-01 00:00:00+00:00,0.6,False,False
761dc6e5-59a2-4e18-9303-f411bfbc9eb5,eth-psi-quantum-computing-hub,hermes,website,https://www.nature.com/nature-index/institution-outputs/switzerland/ethz-psi-quantum-computing-hub/685368590746511b7609d514,consortium_membership,community_ecosystem,2026-07-08 05:58:57.364669+00:00,2025-03-01 00:00:00+00:00,0.75,False,False
b4f868da-232b-4585-9aaa-fda178d5e653,eth-psi-quantum-computing-hub,hermes,website,https://www.psi.ch/en/lnq/news-and-highlights-archive,consortium_funding,future_trajectory,2026-07-08 05:58:57.364669+00:00,2025-12-17 00:00:00+00:00,0.7,True,False
ceef1795-3442-4d02-b3eb-dea00df17eb9,eth-psi-quantum-computing-hub,hermes,arxiv,https://arxiv.org/pdf/2503.04610v1,publication,legitimacy,2026-07-08 05:58:57.364669+00:00,2025-03-06 00:00:00+00:00,0.85,False,False
b6058130-e068-48e4-a6a9-970dde01183f,zhaw,hermes,website,https://www.zhaw.ch/en/about-us/news/news-releases/news-detail/event-news/when-does-quantum-machine-learning-actually-help-first-doctoral-thesis-on-quantum-machine-learning-at-zhaw,doctoral_thesis,legitimacy,2026-07-08 06:20:06.725678+00:00,2026-03-26 00:00:00+00:00,0.8,False,False
a73b7425-7482-426e-97b6-a74797b4f267,zhaw,hermes,website,https://www.zhaw.ch/en/engineering/institutes-centres/init/news,technological_advances,future_trajectory,2026-07-08 06:20:06.725678+00:00,2026-03-26 00:00:00+00:00,0.75,False,False
ad403b0b-a4d7-4cad-a531-70197cc2e681,zhaw,hermes,website,https://www.zhaw.ch/en/engineering/institutes-centres/init/news/news/event-news/keynote-on-quantum-computing-for-data-management-at-sigmod-workshop-q-data-2026,conference_keynote,legitimacy,2026-07-08 06:20:06.725678+00:00,2026-06-01 00:00:00+00:00,0.8,False,False
f2ce6055-398d-4a46-a694-41e5c3507d21,zhaw,hermes,website,https://data-innovation.org/mec-category/expert-group-meeting/,consortium_membership,community_ecosystem,2026-07-08 06:20:06.725678+00:00,2026-04-16 00:00:00+00:00,0.7,False,False
5efbb885-2b07-4112-95c5-48eb1370562e,zhaw,hermes,website,https://github.com/sulimovp/nacht_der_technik,public_engagement_education,community_ecosystem,2026-07-08 06:20:06.725678+00:00,2026-07-03 00:00:00+00:00,0.75,False,False
6c846469-aeb1-450d-86d0-fabcf24dada1,zhaw,hermes,website,https://www.zhaw.ch/en/about-us/news/news-releases/news-detail/event-news/neue-plattform-buendelt-expertise-in-der-quantenforschung,platform_launch,community_ecosystem,2026-07-08 06:20:06.725678+00:00,2026-05-27 00:00:00+00:00,0.85,False,False
6829922c-3af6-4ab8-b13e-3c702e1401a2,open-quantum-institute-cern,hermes,website,https://open-quantum-institute.cern/three-years-on-the-open-quantum-institutes-role-has-never-been-more-critical/,third_party_validation,legitimacy,2026-07-08 07:05:25.540633+00:00,2026-06-19 00:00:00+00:00,0.6,True,False
264dd9fb-6f33-43f8-93c1-7556d34d1d67,open-quantum-institute-cern,hermes,website,https://indico.cern.ch/event/1631283/overview,public_collaboration,community_ecosystem,2026-07-08 07:05:25.540633+00:00,2026-06-16 00:00:00+00:00,0.55,False,False
c895647a-9e70-46e7-9f04-44edb97a9c36,open-quantum-institute-cern,hermes,website,https://open-quantum-institute.cern/from-iyq-to-global-quantum-initiative-oqis-role-in-shaping-an-inclusive-and-responsible-quantum-future/,consortium_membership,community_ecosystem,2026-07-08 07:05:25.540633+00:00,2026-02-24 00:00:00+00:00,0.55,True,False
ffd17888-1b20-48cf-be33-af8608c26c90,open-quantum-institute-cern,hermes,website,https://repository.cern/records/8dabm-zq450/files/OQI-Intelligence-Report.pdf?download=1,publication,legitimacy,2026-07-08 07:05:25.540633+00:00,2026-01-01 00:00:00+00:00,0.45,False,False
cf38100b-5303-4b05-85ed-0f19b33dd0ac,open-quantum-institute-cern,hermes,website,https://open-quantum-institute.cern/swiss-quantum-week/,conference_role,community_ecosystem,2026-07-08 07:05:25.540633+00:00,2026-01-01 00:00:00+00:00,0.4,False,False
0cdc5de1-b124-4712-bb9a-cc060cee0ea6,open-quantum-institute-cern,hermes,website,https://indico.cern.ch/event/1503196/attachments/3023880/5340480/OQI+Engagement+Opportunities+Information+Package.docx+(002).pdf,roadmap_statement,future_trajectory,2026-07-08 07:05:25.540633+00:00,2026-01-01 00:00:00+00:00,0.4,False,False
f30d56ad-57a5-44b3-bbca-58e962e855d3,verve-ventures,hermes,news,https://www.linkedin.com/posts/verveventures_we-are-thrilled-to-announce-our-investment-activity-7351516124598992897-DluG,portfolio_funding_event,customer_cocreation,2026-07-08 07:13:50.925195+00:00,2025-07-17 00:00:00+00:00,0.55,False,False
89e22a4e-cca7-4b5e-894c-05d150d00503,verve-ventures,hermes,news,https://www.qidis25.com/participants/3182453,conference_participation,community_ecosystem,2026-07-08 07:13:50.925195+00:00,2025-10-14 00:00:00+00:00,0.5,False,False
b6290910-bf04-428d-8043-bfca9269d3ed,verve-ventures,hermes,news,https://www.linkedin.com/posts/chemeurope-com_nanoscale-magnetic-imaging-once-confined-activity-7470020258469257216-6SZX,portfolio_exit,future_trajectory,2026-07-08 07:13:50.925195+00:00,2026-06-04 00:00:00+00:00,0.5,False,False
437af863-6b99-43cf-946f-a25e7556f7c9,verve-ventures,hermes,news,https://www.optica.org/events/industry_events/2025/optica_2025_quantum_industry_summit_-_fourth-edition/speakers/pepijn_rot/,conference_speaking,community_ecosystem,2026-07-08 07:13:50.925195+00:00,2025-11-12 00:00:00+00:00,0.5,False,False
cf52ca9f-d96e-42b8-8c03-b39d6919d481,verve-ventures,hermes,news,https://www.linkedin.com/posts/verveventures_2025-a-strong-year-for-european-deep-activity-7416737380042444801-VlVb,strategic_positioning,future_trajectory,2026-07-08 07:13:50.925195+00:00,2025-01-15 00:00:00+00:00,0.45,False,False
bee7b420-fc59-476f-a0fd-e1ff2136675e,verve-ventures,hermes,website,https://www.verve.vc/blog/quantum-investments-in-the-age-of-ai/,strategic_positioning,future_trajectory,2026-07-08 07:13:50.925195+00:00,2025-12-01 00:00:00+00:00,0.45,False,False
ac031fb3-11ed-4f42-a681-8a13b48754c8,verve-ventures,hermes,news,https://nordic9.com/news/groove-quantum-raised-a-16m-seed-with-delft-e/,portfolio_funding_event,customer_cocreation,2026-07-08 07:13:50.925195+00:00,2026-04-20 00:00:00+00:00,0.6,False,False
7cfd6519-53c2-428e-8e22-bf926215e43e,verve-ventures,hermes,website,https://www.verve.vc/blog/groove-quantum-germanium-scalable-quantum-computing/,strategic_positioning,future_trajectory,2026-07-08 07:13:50.925195+00:00,2026-04-30 00:00:00+00:00,0.55,False,False
7b3aedae-5e04-4db7-9769-0ba43a53e5d9,verve-ventures,hermes,news,https://www.linkedin.com/posts/verveventures_were-happy-to-announce-that-our-portfolio-activity-7379453312133386240-MuiH,portfolio_funding_event,customer_cocreation,2026-07-08 07:13:50.925195+00:00,2025-10-02 00:00:00+00:00,0.55,False,False
bed5d20d-c162-47a2-9980-a9efe09f6c42,ibm-research-zurich,hermes,news,https://zuerich.ai/news/ibm-research-zurich-quantum-ai/,strategic_positioning,community_ecosystem,2026-07-08 07:18:23.147765+00:00,2026-02-12 00:00:00+00:00,0.55,False,False
1b35016a-9503-41c1-8667-6881148987c5,ibm-research-zurich,hermes,news,https://quantumzeitgeist.com/ibm-algorithmic-research-eth-zurich/,talent_pipeline,community_ecosystem,2026-07-08 07:18:23.147765+00:00,2026-04-02 00:00:00+00:00,0.5,False,False
04ae913d-b4f6-4e53-a293-88b0e54de9a9,ibm-research-zurich,hermes,news,https://www.networkworld.com/article/4131660/ibm-research-when-ai-and-quantum-merge.html,roadmap_statement,future_trajectory,2026-07-08 07:18:23.147765+00:00,2026-02-12 00:00:00+00:00,0.5,False,False
28cb2262-6b9c-4c53-9cb4-7c0bbf1967f4,ibm-research-zurich,hermes,website,https://newsroom.ibm.com/2026-03-31-IBM-and-ETH-Zurich-join-forces-to-shape-the-future-of-algorithms-for-the-AI-and-quantum-era,consortium_membership,community_ecosystem,2026-07-08 07:18:23.147765+00:00,2026-03-31 00:00:00+00:00,0.85,True,False
b4f9bbf6-50d2-4e15-85dd-fe5f862636c6,ibm-research-zurich,hermes,news,https://www.bluewin.ch/en/news/ibm-switzerland-boss-expects-breakthrough-in-quantum-computing-in-li.3265162,roadmap_statement,future_trajectory,2026-07-08 07:18:23.147765+00:00,2026-05-06 00:00:00+00:00,0.65,False,False
fba8c37a-cc40-406e-9bf0-a23de9cd4542,ibm-research-zurich,hermes,website,"https://newsroom.ibm.com/2026-06-02-ibm-commits-more-than-10-billion-to-quantum-computing,-funding-its-roadmap-from-todays-leading-systems-to-the-worlds-first-fault-tolerant-quantum-computers",funding_event,future_trajectory,2026-07-08 07:18:23.147765+00:00,2026-06-02 00:00:00+00:00,0.85,False,False
ed73a3ab-3a77-4704-9581-9af80c26ceba,csem,hermes,website,https://www.csem.ch/en/technical-focus/quantum-technologies/,strategic_positioning,future_trajectory,2026-07-08 07:37:41.158137+00:00,2026-01-01 00:00:00+00:00,0.5,False,False
a3e040f3-dcb0-4782-94ab-04750c2ed087,csem,hermes,website,https://www.csem.ch/en/annual-report/2025/when-watchmaking-meets-world-timekeeping/,technological_advances,future_trajectory,2026-07-08 07:37:41.158137+00:00,2026-01-01 00:00:00+00:00,0.65,False,False
bfa4706b-6885-400b-9579-a79a1378f43f,csem,hermes,news,https://www.startupticker.ch/index.php/en/news/ccraft-closes-usd-7-8-million-funding-round-to-scale-up-its-photonic-chips-foundry,technology_transfer,community_ecosystem,2026-07-08 07:37:41.158137+00:00,2026-07-04 00:00:00+00:00,0.7,False,False
78526954-341c-423c-a161-93f8ecac169f,csem,hermes,news,https://navisp.esa.int/project/details/408/show,consortium_funding,customer_cocreation,2026-07-08 07:37:41.158137+00:00,2026-01-01 00:00:00+00:00,0.65,False,False
abda73a2-a397-412d-b3ac-7b0fb90b94f2,csem,hermes,website,https://www.csem.ch/en/press/,award,legitimacy,2026-07-08 07:37:41.158137+00:00,2026-06-22 00:00:00+00:00,0.7,False,False
1a181a63-8127-4b4b-97ca-5318bde420a0,qnami,hermes,website,https://qnami.ch/qnami-joins-quantum-design-to-accelerate-the-future-of-quantum-sensing/,ma_acquisition,future_trajectory,2026-07-08 07:54:09.324809+00:00,2026-06-02 00:00:00+00:00,0.85,False,False
2593f423-df8a-4ed2-9d6a-8842ef972fc7,femtoprint,hermes,website,https://www.linkedin.com/posts/femtoprint-sa_quantum-activity-7430257631069642752-yOwG,consortium_membership,community_ecosystem,2026-07-08 08:25:46.564532+00:00,2026-04-15 00:00:00+00:00,0.5,False,False
943cd273-6f67-4784-b38c-1d5551985c64,femtoprint,hermes,website,https://www.femtoprint.ch/media/femtoprint-leading-the-future-of-swiss-innovation/,funding_event,legitimacy,2026-07-08 08:25:46.564532+00:00,2026-01-15 00:00:00+00:00,0.55,False,False
eee52061-1394-4434-9672-d894fec177d1,femtoprint,hermes,news,https://journals.spiedigitallibrary.org/conference-proceedings-of-spie/PC13903/PC139030G/Glass-microcomponents-for-fiber-connectivity-in-co-packaged-optics-and/10.1117/12.3080635.full,publication,legitimacy,2026-07-08 08:25:46.564532+00:00,2026-03-04 00:00:00+00:00,0.6,False,False
d66c2151-eaeb-4c57-b6a5-73a0538516b7,femtoprint,hermes,website,https://www.femtoprint.ch/media/is-the-future-of-quantum-written-in-glass/,technological_advances,future_trajectory,2026-07-08 08:25:46.564532+00:00,2026-02-20 00:00:00+00:00,0.45,False,False
d4e183ca-260d-48bd-a387-00d63c4ab95d,femtoprint,hermes,website,https://www.linkedin.com/posts/femtoprint-sa_quantumtechnology-optica2026-glassmicrofabrication-activity-7470414976290295809-Sfbs,strategic_positioning,community_ecosystem,2026-07-08 08:25:46.564532+00:00,2026-06-17 00:00:00+00:00,0.5,False,False
882f3f77-e2c9-4316-9388-14eca7e932cb,zuriq,hermes,website,https://startupintros.com/orgs/zuriq,roadmap_statement,future_trajectory,2026-07-08 08:31:53.407827+00:00,2026-04-16 00:00:00+00:00,0.4,False,False
1418396c-8a24-4426-9694-f12c61fd40f3,zuriq,hermes,website,https://miraex.com/q-modus-snsf-bridge-quantum-call,consortium_membership,community_ecosystem,2026-07-08 08:31:53.407827+00:00,2026-04-07 00:00:00+00:00,0.55,False,False
f86cd05a-8da8-4ccd-87a2-aa57d14ed1e1,swissnex,hermes,news,https://www.admin.ch/en/newnsb/6Lf6PKQX94xl-VJ_Gau8M,publication,legitimacy,2026-07-08 08:51:22.812374+00:00,2026-04-14 00:00:00+00:00,0.65,True,False
c746b2ae-0ca0-4b95-a4f2-10b714c052a7,swissnex,hermes,website,https://swissnex.org/our-impact/quantum/swissnex-quantum-summit-2025/,consortium_membership,community_ecosystem,2026-07-08 08:51:22.812374+00:00,2025-10-13 00:00:00+00:00,0.75,False,False
9293b2e3-eb97-4157-8188-ccac9de12bdb,swissnex,hermes,website,https://swissnex.org/news/swissnex-quantum-summit-2025-key-insights/,publication,community_ecosystem,2026-07-08 08:51:22.812374+00:00,2025-11-10 00:00:00+00:00,0.6,False,False
46d9eb9a-feec-4dbb-ad5c-4698de68e4dd,swissnex,hermes,website,https://swissnex.org/our-impact/quantum/,strategic_positioning,future_trajectory,2026-07-08 08:51:22.812374+00:00,2026-01-15 00:00:00+00:00,0.6,False,False
838b0c49-0780-4bbf-8f03-94a3cfa7d8e7,swissnex,hermes,website,https://quantum.scnat.ch/en/science_and_innovation,certification,legitimacy,2026-07-08 08:51:22.812374+00:00,2025-10-13 00:00:00+00:00,0.65,False,False
3e3dfba0-d42e-439b-b14f-348c5d95e3ce,swissnex,hermes,news,https://www.publicnow.com/view/E0AB4C33A2C13946A0ECCADE6A8A93FE19151992,consortium_membership,community_ecosystem,2026-07-08 08:51:22.812374+00:00,2025-10-01 00:00:00+00:00,0.55,False,False
28a8cea1-7d00-4503-9e48-35d343e2350d,zhaw,manual,manual,https://www.zhaw.ch/en/engineering/institutes-centres/init/news/news/event-news/neue-plattform-buendelt-expertise-in-der-quantenforschung,manual_entry,,2026-07-09 02:03:35.612975+00:00,2026-07-08 16:05:21.844545+00:00,1.0,False,False
11fa981d-d9ed-4b24-9d85-096d885b9859,swiss-quantum-initiative,hermes,website,https://www.snf.ch/en/N01wa8jzDaYFaPca/news/swiss-quantum-call-2026,funding_event,legitimacy,2026-07-09 05:04:17.310215+00:00,2026-06-01 00:00:00+00:00,0.7,False,False
df811d21-d9a9-4949-944e-fa10aefb4c61,swiss-quantum-initiative,hermes,news,https://www.swissinfo.ch/eng/research-frontiers/strategy-urges-switzerland-to-create-international-quantum-technology-hub/91035319,strategic_positioning,community_ecosystem,2026-07-09 05:04:17.310215+00:00,2026-03-04 00:00:00+00:00,0.75,False,False
a6bb6566-5575-404b-934e-7bc70bda7e4f,swiss-quantum-initiative,hermes,website,https://www.bridge.ch/en/Z4n14npZV0xK4Yxg/news/bridge-quantum-call-2025-9-projects-approved,funding_event,legitimacy,2026-07-09 05:04:17.310215+00:00,2026-03-27 00:00:00+00:00,0.7,False,False
8c7ae1df-6a1c-4c20-a06e-c18b4714ffa1,swiss-quantum-initiative,hermes,news,https://bqc.unibas.ch/en/news/details/swiss-quantum-days-2026-in-engelberg/,conference_role,community_ecosystem,2026-07-09 05:04:17.310215+00:00,2026-02-02 00:00:00+00:00,0.7,False,False
6dbbdfb2-a1ea-41ba-b786-5c062bb8349e,swiss-quantum-initiative,hermes,website,https://scnat.ch/fr/uuid/i/cb2cab25-06e8-5752-abf4-438886bd3c11-Call_for_Proposals_%E2%80%93_2026_Quantum_Voucher_Model,pilot_announcement,customer_cocreation,2026-07-09 05:04:17.310215+00:00,2026-05-26 00:00:00+00:00,0.75,False,False
3db4e851-e1f2-47c5-9739-eab986ab36df,swiss-quantum-initiative,hermes,website,https://www8.cao.go.jp/cstp/stmain/20251005ryoshi_en.html,consortium_membership,community_ecosystem,2026-07-09 05:04:17.310215+00:00,2025-10-05 00:00:00+00:00,0.65,False,False
58565ec1-710d-4a3e-8f25-2cd5c6dd85b7,swiss-quantum-initiative,hermes,website,https://swissquantumweek.ch/,conference_role,community_ecosystem,2026-07-09 05:04:17.310215+00:00,2026-06-01 00:00:00+00:00,0.6,False,False
e72606d4-9f57-4c24-925f-7ca0b7a405fd,swiss-quantum-initiative,hermes,arxiv,https://arxiv.org/abs/2605.05347,publication,legitimacy,2026-07-09 05:04:17.310215+00:00,2026-05-06 00:00:00+00:00,0.55,False,False
883e1cec-1998-4d3f-a8d3-85620e95d8ee,metas,hermes,arxiv,https://arxiv.org/abs/2603.10553,publication,legitimacy,2026-07-09 05:08:11.746493+00:00,2026-03-12 00:00:00+00:00,0.7,False,False
91ae4f3e-22e3-4707-abe9-51e373363efe,metas,hermes,website,https://www.rhf.admin.ch/metas/en/home/fue/quantenkompetenzzentrum.html,strategic_positioning,legitimacy,2026-07-09 05:08:11.746493+00:00,2026-05-13 00:00:00+00:00,0.6,False,False
f4322ee8-c4fe-42ee-b73d-374ce4eec0f2,metas,hermes,news,https://ggba.swiss/en/top-stories-from-western-switzerland-may-2026/,strategic_positioning,community_ecosystem,2026-07-09 05:08:11.746493+00:00,2026-05-27 00:00:00+00:00,0.55,False,False
fed1a4d2-a80a-4c51-a725-83b05923f990,metas,hermes,news,https://www.euramet.org/research-innovation/search-research-projects/details/project/graphene-impedance-quantum-standard,consortium_membership,community_ecosystem,2026-07-09 05:08:11.746493+00:00,2026-01-15 00:00:00+00:00,0.55,False,False
a79656ca-5aad-4a93-91c9-5efb5da90bc7,metas,hermes,news,https://www.euramet.org/research-innovation/search-research-projects/details/project/quantum-anomalous-hall-effect-materials-and-devices-for-metrology,consortium_membership,community_ecosystem,2026-07-09 05:08:11.746493+00:00,2026-01-15 00:00:00+00:00,0.55,False,False
02842818-083e-475a-8333-2146da171716,metas,hermes,news,https://www.euramet.org/research-innovation/search-research-projects/details/project/cryogenic-rf-measurements-for-quantum-and-semiconductor-technologies,consortium_membership,community_ecosystem,2026-07-09 05:08:11.746493+00:00,2026-01-15 00:00:00+00:00,0.55,False,False
186602e0-db25-435d-a6a2-f00e053a596d,metas,hermes,news,https://nanoscience.unibas.ch/en/news/details/universitaet-basel-uebernimmt-co-leitung-im-neuen-nationalen-forschungsschwerpunkt-precision/,consortium_membership,community_ecosystem,2026-07-09 05:08:11.746493+00:00,2026-02-02 00:00:00+00:00,0.6,False,False
c051c366-13e8-4d30-9db0-ce1701cd125a,metas,hermes,website,https://www.metas.ch/metas/en/home/metas/institut/strategie_metas.html,strategic_positioning,future_trajectory,2026-07-09 05:08:11.746493+00:00,2026-03-13 00:00:00+00:00,0.5,False,False
d1acc45d-852f-4d23-90d7-5227258dd742,metas,hermes,news,https://www.esdi.ch/quantum-2/,consortium_funding,customer_cocreation,2026-07-09 05:08:11.746493+00:00,2026-04-01 00:00:00+00:00,0.55,False,False
f15cac8d-4b7e-4058-9dcf-9c51050a5266,metas,hermes,news,https://ggba.swiss/en/switzerlands-guardian-of-measurement-steps-into-the-quantum-era/,strategic_positioning,community_ecosystem,2026-07-09 05:08:11.746493+00:00,2026-05-01 00:00:00+00:00,0.55,False,False
79ca1035-d569-4a70-bf18-fa91780d2fe9,swissnex,hermes,website,https://swissnex.org/quantum,strategic_positioning,community_ecosystem,2026-07-09 05:33:47.711082+00:00,2026-07-09 00:00:00+00:00,0.45,False,False
061fc285-4473-4af3-b3a9-c11355c90723,swissnex,hermes,news,https://en.wikipedia.org/wiki/Dominik_Zumb%C3%BChl,strategic_positioning,community_ecosystem,2026-07-09 05:33:47.711082+00:00,2026-07-09 00:00:00+00:00,0.35,False,False
9263608a-f292-4205-88b7-3b6fe79fe585,swiss-quantum-initiative,hermes,website,https://www.snf.ch/en/2ELbCYYdYNkwWZz0/news/swiss-quantum-call-2026,funding_event,legitimacy,2026-07-11 19:57:38.181835+00:00,2026-05-01 00:00:00+00:00,0.8,False,False
974752a0-bd63-45c7-9c07-6b94559ae521,swiss-quantum-initiative,hermes,website,https://www.swissphotonics.net/home?news_id=4564,pilot_announcement,customer_cocreation,2026-07-11 19:57:38.181835+00:00,2026-05-26 00:00:00+00:00,0.8,False,False
a63bc8f3-c1e7-4376-a93b-ce26a44aa9f3,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/de,leadership_appointment,legitimacy,2026-07-11 19:57:38.181835+00:00,2026-07-07 00:00:00+00:00,0.75,False,False
29637d48-b1b4-474b-9996-ad797580eaeb,swiss-quantum-initiative,hermes,website,https://www.swissnex.org/swissquantumweek2026,conference_organization,community_ecosystem,2026-07-11 19:57:38.181835+00:00,2026-06-01 00:00:00+00:00,0.75,False,False
dee200b3-bf79-4461-8f0e-66cec5ce309d,swiss-quantum-initiative,hermes,news,https://e2-news.ch/en/news/swiss-quantum-shows-its-strengths-to-the-world,conference_organization,community_ecosystem,2026-07-11 19:57:38.181835+00:00,2025-12-09 00:00:00+00:00,0.75,False,False
acce7aad-0e52-41fa-97cf-abf7dd276c19,swiss-quantum-initiative,hermes,arxiv,https://arxiv.org/abs/2605.05347,publication,legitimacy,2026-07-11 19:57:38.181835+00:00,2026-05-06 00:00:00+00:00,0.65,False,False
8c37f31b-f65e-4a65-b403-1de89d987c05,swiss-quantum-initiative,hermes,website,https://swiss-pic.ch/news?10430,pilot_announcement,customer_cocreation,2026-07-11 19:57:38.181835+00:00,2026-04-26 00:00:00+00:00,0.7,False,False
